url_path,views_total,views_unique
/cschu/metaphlow,2,1
/cschu/metaphlow/pull/13,2,1
/cschu/metaphlow/pull/13/files,2,1
/cschu/metaphlow/branches,1,1
/cschu/metaphlow/commit/113e812febf6bc079d4705e869795794360cdb2a,1,1
/cschu/metaphlow/commit/59bad4a47e5691f97f1ba95ae3d358b91576dd86,1,1
/cschu/metaphlow/compare,1,1
/cschu/metaphlow/compare/main...fix/transfer_fastqs_single_end_issue_20250204,1,1
/cschu/metaphlow/network,1,1
/cschu/metaphlow/pulls,1,1
