url_path,views_total,views_unique
/cschu/metaphlow/blob/main/nevermore/modules/qc/bbduk.nf,2,1
/cschu/metaphlow/tree/main/nevermore,2,1
/cschu/metaphlow/tree/main/nevermore/modules,2,1
/cschu/metaphlow/tree/main/nevermore/modules/qc,2,1
/cschu/metaphlow,1,1
/cschu/metaphlow/tree/main,1,1
