url_path,views_total,views_unique
/cschu/metaphlow,6,4
/cschu/metaphlow/compare/feature/add_motus_20240924,1,1
/cschu/metaphlow/tree/github-repo-stats,1,1
/cschu/metaphlow/tree/main,1,1
