url_path,views_total,views_unique
/cschu/metaphlow,2,2
/cschu/metaphlow/compare/fix/merge_singles_memory_issue_20240820,1,1
/cschu/metaphlow/pull/10,1,1
/cschu/metaphlow/pull/8,1,1
